package_order	package_line	tier	paper_section_label	paper_section_title	namespace	package_name	package_paper_name	paper_role	component_order	component_kind	component_name	component_line	component_signature
157	13293	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicPrefixBridgePackage	Atomic Prefix Bridge Package		5	field	hAffineSurvives	13298	hAffineSurvives :
157	13293	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicPrefixBridgePackage	Atomic Prefix Bridge Package		6	field	dInternal	13302	dInternal : Obligation5_DInternalPackage
158	13341	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicAffineBridgePackage	Atomic Affine Bridge Package		0	PACKAGE	AtomicAffineBridgePackage	13341	structure AtomicAffineBridgePackage where
158	13341	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicAffineBridgePackage	Atomic Affine Bridge Package		1	field	bc	13342	bc : BCPrimitiveSource
158	13341	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicAffineBridgePackage	Atomic Affine Bridge Package		2	field	lowRank	13343	lowRank : LowRankPairProductBalanceFromTopClassSource
158	13341	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicAffineBridgePackage	Atomic Affine Bridge Package		3	field	prefixBridge	13344	prefixBridge : PrefixConeKillBridgePackage lowRank
158	13341	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicAffineBridgePackage	Atomic Affine Bridge Package		4	field	affine	13345	affine : AffineLocalCEBridgePackage
158	13341	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicAffineBridgePackage	Atomic Affine Bridge Package		5	field	dInternal	13347	dInternal : Obligation5_DInternalPackage
159	13382	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicBC15AffineBridgePackage	Atomic BC15 Affine Bridge Package		0	PACKAGE	AtomicBC15AffineBridgePackage	13382	structure AtomicBC15AffineBridgePackage where
159	13382	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicBC15AffineBridgePackage	Atomic BC15 Affine Bridge Package		1	field	bcRoute	13383	bcRoute : BC15RoutePackage
159	13382	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicBC15AffineBridgePackage	Atomic BC15 Affine Bridge Package		2	field	lowRank	13384	lowRank : LowRankPairProductBalanceFromTopClassSource
159	13382	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicBC15AffineBridgePackage	Atomic BC15 Affine Bridge Package		3	field	prefixBridge	13385	prefixBridge : PrefixConeKillBridgePackage lowRank
159	13382	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicBC15AffineBridgePackage	Atomic BC15 Affine Bridge Package		4	field	affine	13386	affine : AffineLocalCEBridgePackage
159	13382	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicBC15AffineBridgePackage	Atomic BC15 Affine Bridge Package		5	field	dInternal	13388	dInternal : Obligation5_DInternalPackage
160	13480	Atomic primitive audit and live bridge packages	sec:prefix-conflict-k	Finite prefix conflict and the closed survivor K	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.PrefixConeConflictOnlyBridgePackage	Prefix Cone Conflict Only Bridge Package		0	PACKAGE	PrefixConeConflictOnlyBridgePackage	13480	structure PrefixConeConflictOnlyBridgePackage
160	13480	Atomic primitive audit and live bridge packages	sec:prefix-conflict-k	Finite prefix conflict and the closed survivor K	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.PrefixConeConflictOnlyBridgePackage	Prefix Cone Conflict Only Bridge Package		1	field	conflictOwner	13482	conflictOwner : PrefixConeConflictOwner (lowRankSource_problem S)
161	13535	Atomic primitive audit and live bridge packages	sec:terminal-local-ce	Terminal local compatibility-endpoint nonexistence	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AffineLocalCESourceBridgePackage	Affine Local CESource Bridge Package		0	PACKAGE	AffineLocalCESourceBridgePackage	13535	structure AffineLocalCESourceBridgePackage
161	13535	Atomic primitive audit and live bridge packages	sec:terminal-local-ce	Terminal local compatibility-endpoint nonexistence	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AffineLocalCESourceBridgePackage	Affine Local CESource Bridge Package		1	field	affinePencil	13537	affinePencil : MonochromeToAffinePencilData
161	13535	Atomic primitive audit and live bridge packages	sec:terminal-local-ce	Terminal local compatibility-endpoint nonexistence	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AffineLocalCESourceBridgePackage	Affine Local CESource Bridge Package		2	field	productRows	13538	productRows : AffineSectorProductDifferenceFamilySource
161	13535	Atomic primitive audit and live bridge packages	sec:terminal-local-ce	Terminal local compatibility-endpoint nonexistence	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AffineLocalCESourceBridgePackage	Affine Local CESource Bridge Package		3	field	prefixBalance	13539	prefixBalance : AffinePrefixBalanceFormulaSource
161	13535	Atomic primitive audit and live bridge packages	sec:terminal-local-ce	Terminal local compatibility-endpoint nonexistence	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AffineLocalCESourceBridgePackage	Affine Local CESource Bridge Package		4	field	productRows_affine	13540	productRows_affine : productRows.affine = affinePencil.source
161	13535	Atomic primitive audit and live bridge packages	sec:terminal-local-ce	Terminal local compatibility-endpoint nonexistence	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AffineLocalCESourceBridgePackage	Affine Local CESource Bridge Package		5	field	prefixBalance_affine	13541	prefixBalance_affine : prefixBalance.affine = affinePencil.source
161	13535	Atomic primitive audit and live bridge packages	sec:terminal-local-ce	Terminal local compatibility-endpoint nonexistence	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AffineLocalCESourceBridgePackage	Affine Local CESource Bridge Package		6	field	survives	13542	survives : affinePencil.mono = prefixConeKills_C5sqcupC5 K
162	13572	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicBC15EFG31ConflictAffineSourcePackage	Atomic BC15 EFG31 Conflict Affine Source Package		0	PACKAGE	AtomicBC15EFG31ConflictAffineSourcePackage	13572	structure AtomicBC15EFG31ConflictAffineSourcePackage where
162	13572	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicBC15EFG31ConflictAffineSourcePackage	Atomic BC15 EFG31 Conflict Affine Source Package		1	field	bcRoute	13573	bcRoute : BC15RoutePackage
162	13572	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicBC15EFG31ConflictAffineSourcePackage	Atomic BC15 EFG31 Conflict Affine Source Package		2	field	efg31	13574	efg31 : EFG31RoutePackage
162	13572	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicBC15EFG31ConflictAffineSourcePackage	Atomic BC15 EFG31 Conflict Affine Source Package		3	field	prefixConflict	13575	prefixConflict : PrefixConeConflictOnlyBridgePackage efg31.toLowRankSource
162	13572	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicBC15EFG31ConflictAffineSourcePackage	Atomic BC15 EFG31 Conflict Affine Source Package		4	field	affineSource	13576	affineSource : AffineLocalCESourceBridgePackage prefixConflict.toKill
162	13572	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.AtomicBC15EFG31ConflictAffineSourcePackage	Atomic BC15 EFG31 Conflict Affine Source Package		5	field	dInternal	13577	dInternal : Obligation5_DInternalPackage
163	13648	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.BCXEndpointEquationRoutePackage	BCXEndpoint Equation Route Package		0	PACKAGE	BCXEndpointEquationRoutePackage	13648	structure BCXEndpointEquationRoutePackage where
163	13648	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.BCXEndpointEquationRoutePackage	BCXEndpoint Equation Route Package		1	field	growth	13649	growth : DerivedMaxLinearClassificationData
163	13648	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.BCXEndpointEquationRoutePackage	BCXEndpoint Equation Route Package		2	field	leftEndpointBranch	13650	leftEndpointBranch :
163	13648	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.BCXEndpointEquationRoutePackage	BCXEndpoint Equation Route Package		3	field	rightEndpointReversal	13653	rightEndpointReversal :
164	13703	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.EFG31DescentRoutePackage	EFG31 Descent Route Package		0	PACKAGE	EFG31DescentRoutePackage	13703	structure EFG31DescentRoutePackage where
164	13703	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.EFG31DescentRoutePackage	EFG31 Descent Route Package		1	field	rankSource	13704	rankSource : RankProfileSource
164	13703	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.EFG31DescentRoutePackage	EFG31 Descent Route Package		2	field	rankLeTwo_branch	13705	rankLeTwo_branch : rankSource.rho <= 2
164	13703	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.EFG31DescentRoutePackage	EFG31 Descent Route Package		3	field	coloring	13706	coloring : RankLeTwoLeadingDirectionColoringData
164	13703	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.EFG31DescentRoutePackage	EFG31 Descent Route Package		4	field	descentRows	13707	descentRows : EndpointTripleIndex -> QuadraticDescentRow Rat
164	13703	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.EFG31DescentRoutePackage	EFG31 Descent Route Package		5	field	no_third_direction	13709	no_third_direction : Prop
164	13703	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.EFG31DescentRoutePackage	EFG31 Descent Route Package		6	field	no_third_direction_holds	13710	no_third_direction_holds : no_third_direction
164	13703	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.EFG31DescentRoutePackage	EFG31 Descent Route Package		7	field	no_lower_layer_escape	13712	no_lower_layer_escape : Prop
164	13703	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.EFG31DescentRoutePackage	EFG31 Descent Route Package		8	field	no_lower_layer_escape_holds	13713	no_lower_layer_escape_holds : no_lower_layer_escape
164	13703	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.EFG31DescentRoutePackage	EFG31 Descent Route Package		9	field	applies_to_quadratic_rows	13715	applies_to_quadratic_rows : Prop
164	13703	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.EFG31DescentRoutePackage	EFG31 Descent Route Package		10	field	applies_to_quadratic_rows_holds	13716	applies_to_quadratic_rows_holds : applies_to_quadratic_rows
164	13703	Atomic primitive audit and live bridge packages	app:object-birth-ledger	Object-birth and dependency ledger	Erdos887Formal.AtomicPrimitiveAudit	Erdos887Formal.AtomicPrimitiveAudit.EFG31DescentRoutePackage	EFG31 Descent Route Package		11	field	topLayer	13718	topLayer :
